"imdb_id","genres","overview","release_date","runtime","title","rating","image_link"
"tt0016220","Drama Horror","A grotesquely disfigured composer known as the ""Phantom"" haunts Paris' opera house, where he's secretly grooming Christine Daae to be an opera diva. Luring her to his underground lair, the Phantom declares his love. But Christine loves Raoul de Chagny and plans to elope with him after her next performance. When the Phantom finds out, he abducts Christine, incurring the wrath of Raoul -- and a horde of rabid Parisians.","1925-09-06",101,"The Phantom of the Opera",3.39944903581267,"https://m.media-amazon.com/images/M/MV5BNDk4MDM1NTI5MV5BMl5BanBnXkFtZTgwMDkyMDc2MTE@._V1_SX300.jpg"
"tt0016258","Comedy Drama","Tim Kelly is an orphan who runs away after his orphanage burns down. Presumed to be killed in the fire, he is able to roam the streets of New York freely. He meets Max Ginsberg, an old Jewish junk dealer with rheumatism, and the two strike a partnership and a close friendship.","1925-02-16",68,"The Rag Man",3.47222222222222,"https://m.media-amazon.com/images/M/MV5BZThhMWZiZDYtYzFmOS00ODQ0LWJlYzgtZjY4NjhjYTE1NDIyXkEyXkFqcGdeQXVyMjQ3MTQ1MTg@._V1_SX300.jpg"
"tt0016332","Comedy Romance","A man learns he will inherit a fortune if he marries -- by 7 p.m. today.","1925-03-11",56,"Seven Chances",3.00649350649351,"https://m.media-amazon.com/images/M/MV5BMjQ3MjM4NTItMTQ0Mi00OWFiLTk3NDMtYTM2MzBlNDdjOWYxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg"
"tt0016669","Romance Drama","It is 1830 in Paris and the rent is due, but the money is not there. An article here, a painting there and a monkey with a cup gives them enough money for the rent, but not for food. Fortunately, Musette from downstairs has enough food for everyone including Mimi - the poor little waif from next door who Rodolphe has met. But Count Paul also has his lusting eye on Mimi and uses her embroidery to get close to her. Rodolphe and Mimi fall in love and Mimi works endlessly to support Rodolphe who is writing his play with a new found passion. He does not know that he has been discharged from writing for 'Dog and Cat Fanciers'. Mimi wants to get his play produced and Count Paul offers to help, but there is a terrible fight when Rodolphe thinks that Mimi is faithless to him with Count Paul. After the fight, he seeks out a doctor as she is sick, but she has left when Rodolphe returns and will stay away until his play is finished.","1926-03-13",95,"La Bohème",1.25,"https://m.media-amazon.com/images/M/MV5BZGM5MDgxMmYtYmNiYS00ZmQ5LWI0MWUtY2QwZjVmOWZjMGM4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"
"tt0016672","Comedy Romance","To impress the girl he loves, a poor country boy dons Tom Mix attire and tries to capture a group of local bootleggers. Silent, 1926.","1926-05-17",61,"The Boob",3.25,"https://m.media-amazon.com/images/M/MV5BZDM1ZTcwODYtNTBhNS00YWIxLWI0NWMtN2M5NDY2NTFhNmQ4XkEyXkFqcGdeQXVyMTIyODQyNDU0._V1_SX300.jpg"
"tt0016832","Comedy","Beatrice Lillie and Jack Pickford star in this silent comedy about the travails of a third-rate traveling theatre company.","1926-11-06",77,"Exit Smiling",3.6,"https://m.media-amazon.com/images/M/MV5BNWM5MWNhZGMtYmE2Mi00OWRlLTkzZDAtOTE2NzlmZmRiMTA2XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"
"tt0017075","Crime Drama Thriller","A London landlady suspects her mysterious new lodger may be The Avenger who is killing blonde women.","1927-02-14",99,"The Lodger: A Story of the London Fog",3.19811320754717,"https://m.media-amazon.com/images/M/MV5BMjE4OTg0ODgyNF5BMl5BanBnXkFtZTgwMDY3NTMzMjE@._V1_SX300.jpg"
"tt0017162","Documentary","Robert J. Flaherty's South Seas follow-up to Nanook of the North is a Gauguin idyll moved by ""pride of beauty... pride of strength.""","1926-01-07",77,"Moana",3.5,"https://m.media-amazon.com/images/M/MV5BNmRlYWEyNWYtZmI0ZC00N2IxLTk4OTYtNWJlODA0NTZjYWQxXkEyXkFqcGdeQXVyMjQ3MTQ1MTg@._V1_SX300.jpg"
"tt0017416","Adventure Drama Action Romance","Ahmed, son of Diana and Sheik Ahmed Ben Hassan, falls in love with Yasmin, a dancing girl who fronts her father's gang of mountebanks. She and Ahmed meet secretly until one night when her father and the gang capture the son of the sheik, torture him, and hold him for ransom.","1926-09-05",68,"The Son of the Sheik",2.5,"https://m.media-amazon.com/images/M/MV5BNzY0MWQwNjQtMzg1YS00ZWQzLTlhMWMtNTU2ZTUxZDZlNTRlXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg"
"tt0017463","Romance Western","Three outlaws come to the aid of a young girl after her father is killed. A silent film directed by John Ford.","1926-08-28",92,"3 Bad Men",2,"https://m.media-amazon.com/images/M/MV5BMWU4MWNkYWEtMjI0OC00MWE1LWJmNjEtNmQ4Yjk1ZWRlNTM3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg"
"tt0017621","Drama Fantasy ScienceFiction Horror","Hanns Heinz Ewers' grim science-fiction novel Alraune has already been filmed twice when this version was assembled in 1928. In another of his ""mad doctor"" roles, Paul Wegener plays Professor Brinken, sociopathic scientist who combines the genes of an executed murderer with those of a prostitute. The result is a beautiful young woman named Alraune (Brigitte Helm), who is incapable of feeling any real emotions -- least of all guilt or regret. Upon attaining adulthood, Alraune sets about to seduce and destroy every male who crosses her path. Ultimately, Professor Brinken is hoist on his own petard when he falls hopelessly in love with Alraune himself. Alraune was remade in 1930, with Brigitte Helm repeating her role, and again in 1951, with Hildegarde Knef as the ""heroine"" and Erich von Stroheim as her misguided mentor.","1928-01-25",108,"A Daughter Of Destiny",3.84169054441261,"https://m.media-amazon.com/images/M/MV5BNWM1MzIwYmEtNGE0ZC00YTI4LTgzYWQtNmNmNjYyNDRkMTcwXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_SX300.jpg"
"tt0017743","Adventure Drama Documentary","Elephants disrupt the lives of a family deep in the jungles of Northern Siam, and an entire village.","1927-09-03",69,"Chang: A Drama of the Wilderness",3.60526315789474,"https://m.media-amazon.com/images/M/MV5BMGMzZmQ4MWQtZWZkOS00Nzg5LTgwODItYmU0MTFhMzBjZjkwXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg"
"tt0017925","Action Adventure Comedy Drama","During America’s Civil War Union spies steal engineer Johnnie Gray's (Buster Keaton's) beloved locomotive The General and he single-handedly must do all in his power to get it back. Released throughout most of the world in 1927, this Silent comedy-action film flopped when originally released, but now is regarded as one of the great American motion pictures. The story is based on actual historic events.","1926-12-31",79,"The General",3.39074074074074,"https://m.media-amazon.com/images/M/MV5BYmRiMDFlYjYtOTMwYy00OGY2LWE0Y2QtYzQxOGNhZmUwNTIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg"
"tt0017998","Drama Romance","A young working-class girl causes a stir when she sneaks off for a romantic getaway with the wealthy heir of the mill where she works.","1927-09-12",120,"Hindle Wakes",2.75,"https://m.media-amazon.com/images/M/MV5BMTU4NTQ0MTEyM15BMl5BanBnXkFtZTcwODAzMjgyMQ@@._V1_SX300.jpg"
"tt0018033","Drama Comedy Romance","Shopgirl Betty Lou Spence is in love with her handsome employer, Cyrus Waltham, Jr.  However, he is already romantically linked to socialite Adela Van Norman.  Cyrus's friend Monty notices Betty and she uses him to get closer to Cyrus.  She finally gets Cyrus's attention and convinces him to take her on a date at an amusement park.  Later, Betty Lou proclaims herself as a mother to protect her roommate Molly from having her baby taken away.  Cyrus hears of Betty Lou's supposed motherhood and offers to pay for her living expenses, but doesn't offer marriage.  Betty Lou is insulted and refuses.  When Cyrus hosts a yachting trip, Betty Lou makes Monty take her along.  Cyrus gives in to her charms and proposes, only to be rejected.  He then learns the truth about the baby and they reconcile at the end of the film.","1927-02-15",72,"It",4.16666666666667,"https://m.media-amazon.com/images/M/MV5BMTc4MmJhNGItYzY2OS00MmU2LWI0MGMtZDIzZDkwMzhjODgwXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_SX300.jpg"
"tt0018037","Drama Music","A young Jewish man is torn between tradition and individuality when his old-fashioned family objects to his career as a jazz singer. This is the first full length feature film to use synchronized sound, and is the original film musical.","1927-10-06",89,"The Jazz Singer",3.30357142857143,"https://m.media-amazon.com/images/M/MV5BNDRjZWQ3MmYtY2JhMC00NzQxLTg1YzYtMmYwOTI0ZjViZjhjXkEyXkFqcGdeQXVyNjQ5NDkxMzg@._V1_SX300.jpg"
"tt0018107","Drama","In Imperial Russia, Anna Karenina falls in love with the dashing military officer Count Vronsky and abandons her husband and child to become his mistress.","1927-11-28",81,"Love",2.6875,"https://m.media-amazon.com/images/M/MV5BMTU5MzEwOTYwMl5BMl5BanBnXkFtZTgwNTc1NjYxMjE@._V1_SX300.jpg"
"tt0018253","War Drama Romance","The Patent Leather Kid is a 1927 silent film which tells the story of a boxer who scoffs at fighting outside the ring... particularly for the United States once it enters World War I. Eventually, he is drafted, is shipped overseas, and performs a heroic act, which results in his being severely wounded.","1927-09-01",150,"The Patent Leather Kid",3.5,"https://m.media-amazon.com/images/M/MV5BMjI4YTQ3MTItYTgzNy00YmJiLWExNTktMGIyNTVhMGY1ODQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"
"tt0018328","Drama","Both Jack Sander and Bob Corby are boxers in love with Mabel. Jack and Mabel wed, but their marriage is flat. The young wife looks to Bob for comfort.","1927-10-01",116,"The Ring",3.49180327868852,"https://m.media-amazon.com/images/M/MV5BMDFiZjU0NmYtMjE4Mi00YjAwLThiNDQtYmJkYzI2NTAyYTNkXkEyXkFqcGdeQXVyMTM3NzQ5NzQ@._V1_SX300.jpg"
"tt0018455","Drama Romance","A married farmer falls under the spell of a slatternly woman from the city, who tries to convince him to drown his wife.","1927-09-23",94,"Sunrise: A Song of Two Humans",2.75802139037433,"https://m.media-amazon.com/images/M/MV5BNDVkYmYwM2ItNzRiMy00NWQ4LTlhMjMtNDI1ZDYyOGVmMzJjXkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_SX300.jpg"
"tt0018566","History Romance","A nobleman studying for the priesthood abandons his vocation in 18th Century France when he falls in love with a beautiful, but reluctant, courtesan.","1927-08-21",111,"When a Man Loves",2.83333333333333,"https://m.media-amazon.com/images/M/MV5BNWI1OGU0ODctM2MyNy00YmMyLWE0MzctMDk0M2M1NzdmYzMzXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"
"tt0018806","Drama","The film centers on ambitious but undisciplined New York City office worker John who meets and marries Mary. They start a family, struggle to cope with marital stress, financial setbacks, and tragedy, all while lost amid the anonymous, pitiless throngs of the big city.","1928-02-18",104,"The Crowd",3.82113144758735,"https://m.media-amazon.com/images/M/MV5BNjhhN2QzYzEtNmE3Ny00OWU3LWEwNmUtYTQ1ZmRjNWQ2YzMyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg"
"tt0018839","Drama Romance","A blue-collar worker on New York's depressed waterfront finds his life changed after he saves a woman attempting suicide.","1928-09-16",76,"The Docks of New York",2.66515837104072,"https://m.media-amazon.com/images/M/MV5BN2FmNTM2NTItYmY4Yi00MjRiLThkMGUtNzRhODIzNjVjNDgwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg"
"tt0019096","Crime Drama","Eddie is conned into fronting a speakeasy for a local gangster who intends to framed him for the murder of a cop.","1928-07-18",57,"Lights of New York",1.5,"https://m.media-amazon.com/images/M/MV5BMjY3MmZhMTUtNTBkYS00ZTRjLTg5ZmEtOTM5YmFjMTllNDVhXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg"
"tt0019225","Documentary","In the form in which we have each of these documentaries by Dziga Vertov, Odinnadtsatyy, commemorating the tenth anniversary of the 1917 revolution and, therefore, marking the launch of the Soviet Union’s second decade, is far more lyrical and rhythmic than A Sixth of the World (1926).","1928-05-14",52,"The Eleventh Year",2.75,"https://m.media-amazon.com/images/M/MV5BMDg1NWQzYjAtNjYyZS00ZGM2LTljZGYtZjE0YTQxNjIyZTI2XkEyXkFqcGdeQXVyNzM2MDE3MDM@._V1_SX300.jpg"
"tt0019304","Crime Drama","In this silent film, a renegade police captain sets out to catch a sadistic mob boss.","1928-11-01",84,"The Racket",1.25,"https://m.media-amazon.com/images/M/MV5BMTk5Mzc0MDY2N15BMl5BanBnXkFtZTgwMTg4MjQ3NDE@._V1_SX300.jpg"
"tt0019421","Action Comedy","The just out of college effete son of a no-nonsense steamboat captain comes to visit his father whom he's not seen since he was little.","1928-02-14",70,"Steamboat Bill, Jr.",3.5,"https://m.media-amazon.com/images/M/MV5BOTg2MjUyMjYyOV5BMl5BanBnXkFtZTgwNjM0NDAwMjE@._V1_SX300.jpg"
"tt0019509","Drama","A working-class love story set in and around the London Underground of the 1920s. Two men - gentle Bill and brash Bert - meet and are attracted to the same woman on the same day at the same Underground station. But the lady chooses Bill, and Bert isn't the type to take rejection lightly...","1928-07-01",84,"Underground",3.30262551819438,"https://m.media-amazon.com/images/M/MV5BMjYzNzVjNDMtOWIzNy00MDQ4LWI5YWEtNDY2NTY2NGRmMDBmXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg"
"tt0019563","Drama Mystery","Silent film (with musical score) about the vengefulness of a cuckolded magician (Lon Chaney) paralyzed in a brawl with his rival (Lionel Barrymore).","1928-11-24",65,"West of Zanzibar",3.40740740740741,"https://m.media-amazon.com/images/M/MV5BOTcwMDQ5NjI0NF5BMl5BanBnXkFtZTgwODMyMDU4MTE@._V1_SX300.jpg"
"tt0019574","Drama Romance","An alcoholic doctor on a Polynesian island, disgusted by white exploitation of the natives, finds himself marooned on a pristinely beautiful island.","1928-11-11",88,"White Shadows in the South Seas",3.62878787878788,"https://m.media-amazon.com/images/M/MV5BYjA3OWI4ODQtNjkxYi00ZDk1LWJjOGMtMThiYjY0Yzc5ZjhmXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"
"tt0019644","Drama Music","This early example of the ""backstage"" musical genre tells the story of Kitty Darling, a fading burlesque star who tries to save her convent-educated daughter April from following in Mom's footsteps.","1930-01-04",80,"Applause",3,"https://m.media-amazon.com/images/M/MV5BODRlNjU4OGMtMjA4Ny00ODVkLTk0MjMtZTBmMTg3MGJiNDQ5XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg"
"tt0019684","Crime Mystery Thriller","Sir George hires Hillary Gatt to find out more about Eric who wants to marry Lois. Gatt is murdered and the couple, married, run off to India. Old friend John Beetham sympathizes with the bride who sees that her hubby is a liar and drunk. John and Lois fly to San Francisco. Eric shows up and tries to kill John, but Scotland Yard's Lt. Charlie Chan intervenes. Chan fans may be disappointed in this globe-trotting mystery, however, as the detective (played by Korean actor E.L. Park) only appears in a few scenes.The film is more noteworthy for its introduction of Boris Karloff to sound features, in a small role as a servant from Sudan who mutters inscrutable nonsense about the whims of the desert.","1929-06-28",91,"Behind That Curtain",3.10416666666667,"https://m.media-amazon.com/images/M/MV5BOGJkNDBiNzQtMTNhYy00OWNkLWJhMzEtZDRmNDU1MWNlNzgyXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"
"tt0019702","Drama Thriller Crime","Alice's boyfriend Frank is a Scotland Yard detective who seems more interested in police work than in her. When she agrees to go out with another man, he attacks her and she defends herself and kills him. When the body is discovered, Frank is assigned to the case. He quickly discovers that Alice is the killer, but so has someone else, and they are threatening blackmail.","1929-06-30",84,"Blackmail",3.21142957008039,"https://m.media-amazon.com/images/M/MV5BOGNhMzc3ZWMtMjc5ZS00YWM4LTgzYTctYjgxOGY5YTdjZjYzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg"
"tt0019946","Drama Romance","For the ventriloquist Gabbo his wooden dummy Otto is the only means of expression. When he starts relying more and more on Otto, he starts going mad.","1929-09-12",92,"The Great Gabbo",3.26923076923077,"https://m.media-amazon.com/images/M/MV5BODc1MDIxMzI1MV5BMl5BanBnXkFtZTgwMDU1NDU5MTE@._V1_SX300.jpg"
"tt0019959","Drama","A black laborer turns preacher after accidentally killing a man.","1929-08-20",100,"Hallelujah",3.0625,"https://m.media-amazon.com/images/M/MV5BZjg3MzgxMDUtNzc4Yi00NGJiLThhYWMtNTdkMmUyNjQ3NzgwXkEyXkFqcGdeQXVyMjcxNjI4NTk@._V1_SX300.jpg"
"tt0020103","Mystery","On her first anniversary, Ann Reagan finds that her sister-in-law is involved with a shady character that she used to be intimate with, and determines to intervene.","1929-11-16",74,"The Locked Door",2.9375,"https://m.media-amazon.com/images/M/MV5BOTdhMWI5YzMtYmUyYS00Nzc3LTliMjctNzA3M2VkYjcwZGU1XkEyXkFqcGdeQXVyMTk1MDY0MzM@._V1_SX300.jpg"
